window_idx,filename,path,dbscan_label,flight_id,subseq_id,ocsvm_score,anomaly_flag,cluster_id,nearest_dist,viol_count_total,viol_sev_total,examm_flag,ocsvm_flag,dbscan_flag,hybrid_label
221,window_15050.csv,exact_data/anomaly/window_15050.csv,5,,,,,14,5.789434497367048,6,18.167838213830507,1,0,0,1
222,window_15075.csv,exact_data/anomaly/window_15075.csv,5,,,,,11,13.831378907611985,11,43.62908031918426,1,0,0,1
223,window_15100.csv,exact_data/anomaly/window_15100.csv,5,,,,,1,13.037461553665269,4,12.297456278675384,1,0,0,1
224,window_15125.csv,exact_data/anomaly/window_15125.csv,5,,,,,1,9.846485805036352,2,9.687269761069825,0,0,0,0
225,window_15150.csv,exact_data/anomaly/window_15150.csv,5,,,,,1,7.299048949275356,2,11.779695289655631,1,0,0,1
226,window_15175.csv,exact_data/anomaly/window_15175.csv,5,,,,,10,5.833631704143935,9,20.180808357728427,1,0,0,1
227,window_15200.csv,exact_data/anomaly/window_15200.csv,5,,,,,13,3.3887591093460556,2,9.887686522637884,0,0,0,0
228,window_15225.csv,exact_data/anomaly/window_15225.csv,5,,,,,13,2.806352709281645,3,9.360985807673604,0,0,0,0
229,window_1525.csv,exact_data/anomaly/window_1525.csv,5,,,,,2,7.018442284909822,8,27.915630738361784,1,0,0,1
230,window_15250.csv,exact_data/anomaly/window_15250.csv,5,,,,,13,4.812112538762522,4,16.549484417007527,1,0,0,1
231,window_15275.csv,exact_data/anomaly/window_15275.csv,-1,,,,,14,7.755363303717428,7,22.964157604759237,1,0,1,1
232,window_15300.csv,exact_data/anomaly/window_15300.csv,-1,,,,,14,5.625952435815355,6,17.883312260135472,1,0,1,1
233,window_15325.csv,exact_data/anomaly/window_15325.csv,-1,,,,,11,4.519893629160736,6,14.814093518033854,1,0,1,1
234,window_15350.csv,exact_data/anomaly/window_15350.csv,-1,,,,,11,9.588626619628185,8,32.54269942192171,1,0,1,1
235,window_15375.csv,exact_data/anomaly/window_15375.csv,-1,,,,,1,12.354817641421771,5,11.88845893527279,1,0,1,1
236,window_15400.csv,exact_data/anomaly/window_15400.csv,-1,,,,,1,9.504056198497654,5,12.53653433707985,1,0,1,1
237,window_15425.csv,exact_data/anomaly/window_15425.csv,-1,,,,,1,6.822594522020099,3,12.046747599825247,1,0,1,1
238,window_15450.csv,exact_data/anomaly/window_15450.csv,-1,,,,,12,3.5038331901957407,4,14.24259269750451,1,0,1,1
239,window_15475.csv,exact_data/anomaly/window_15475.csv,-1,,,,,13,1.7885819882197678,1,6.091224864345019,0,0,0,0
240,window_1550.csv,exact_data/anomaly/window_1550.csv,-1,,,,,2,6.647588523031116,9,27.863080026309863,1,0,1,1
241,window_15500.csv,exact_data/anomaly/window_15500.csv,-1,,,,,13,5.973465856431054,7,19.99290731486933,1,0,1,1
242,window_15525.csv,exact_data/anomaly/window_15525.csv,-1,,,,,14,9.000488762327754,9,27.707782345435447,1,0,1,1
243,window_15550.csv,exact_data/anomaly/window_15550.csv,-1,,,,,14,5.557316770924176,4,15.174559740687268,1,0,1,1
244,window_15575.csv,exact_data/anomaly/window_15575.csv,-1,,,,,14,3.662612090155522,3,12.354495815505116,1,0,1,1
245,window_15600.csv,exact_data/anomaly/window_15600.csv,-1,,,,,14,10.20244504410309,8,30.71390539464591,1,0,1,1
246,window_15625.csv,exact_data/anomaly/window_15625.csv,0,,,,,11,16.13696480562455,14,51.00101107955383,1,0,0,1
247,window_15650.csv,exact_data/anomaly/window_15650.csv,0,,,,,1,11.962847173550497,5,10.36791714842852,1,0,0,1
248,window_15675.csv,exact_data/anomaly/window_15675.csv,0,,,,,1,8.640487708582759,2,9.015080520213616,0,0,0,0
249,window_15700.csv,exact_data/anomaly/window_15700.csv,0,,,,,1,6.155670414661075,3,9.93308807219385,0,0,0,0
250,window_15725.csv,exact_data/anomaly/window_15725.csv,-1,,,,,12,2.85663294883322,3,14.840255665965216,1,0,1,1
251,window_1575.csv,exact_data/anomaly/window_1575.csv,-1,,,,,2,7.33008274751078,6,27.604650361623573,1,0,1,1
252,window_15750.csv,exact_data/anomaly/window_15750.csv,-1,,,,,13,2.754792806608487,1,8.097111288505863,0,0,0,0
253,window_15775.csv,exact_data/anomaly/window_15775.csv,-1,,,,,13,2.1567808694421364,1,7.309636372672104,0,0,0,0
254,window_15800.csv,exact_data/anomaly/window_15800.csv,0,,,,,13,3.2874408347633857,3,10.55679058994624,1,0,0,1
255,window_15825.csv,exact_data/anomaly/window_15825.csv,0,,,,,13,7.907067285414373,10,31.84937741847715,1,0,0,1
256,window_15850.csv,exact_data/anomaly/window_15850.csv,0,,,,,14,7.639514248972028,10,25.400981371745683,1,0,0,1
257,window_15875.csv,exact_data/anomaly/window_15875.csv,0,,,,,14,6.525164910117822,8,21.789095970956165,1,0,0,1
258,window_15900.csv,exact_data/anomaly/window_15900.csv,0,,,,,11,9.250546435280205,10,28.616761011779353,1,0,0,1
259,window_15925.csv,exact_data/anomaly/window_15925.csv,0,,,,,11,15.248426012959673,11,48.8813284035092,1,0,0,1
260,window_15950.csv,exact_data/anomaly/window_15950.csv,0,,,,,1,13.695474574335789,4,12.229432695158296,1,0,0,1
261,window_15975.csv,exact_data/anomaly/window_15975.csv,0,,,,,1,9.969674205692945,3,9.298140317993504,0,0,0,0
262,window_1600.csv,exact_data/anomaly/window_1600.csv,0,,,,,8,10.267709473642531,9,26.101066515424325,1,0,0,1
263,window_16000.csv,exact_data/anomaly/window_16000.csv,0,,,,,1,6.837099696256638,3,9.707168609004745,0,0,0,0
264,window_16025.csv,exact_data/anomaly/window_16025.csv,0,,,,,13,3.520460385679531,4,11.466215910091815,1,0,0,1
265,window_16050.csv,exact_data/anomaly/window_16050.csv,0,,,,,13,3.671218004654043,4,11.52380455385839,1,0,0,1
266,window_16075.csv,exact_data/anomaly/window_16075.csv,0,,,,,13,3.6108509638754898,3,11.84483008987621,1,0,0,1
267,window_16100.csv,exact_data/anomaly/window_16100.csv,0,,,,,13,4.3785293963253435,7,15.38652626535373,1,0,0,1
268,window_16125.csv,exact_data/anomaly/window_16125.csv,0,,,,,13,4.77250278136827,5,14.72082607266556,1,0,0,1
269,window_16150.csv,exact_data/anomaly/window_16150.csv,0,,,,,10,4.979700935804237,7,19.910344943461823,1,0,0,1
270,window_16175.csv,exact_data/anomaly/window_16175.csv,-1,,,,,10,4.804670515395149,6,18.73972057224136,1,0,1,1
271,window_16200.csv,exact_data/anomaly/window_16200.csv,-1,,,,,10,4.957420027590262,8,18.62077496529504,1,0,1,1
272,window_16225.csv,exact_data/anomaly/window_16225.csv,-1,,,,,14,6.1186155979393,7,19.39895950719325,1,0,1,1
273,window_1625.csv,exact_data/anomaly/window_1625.csv,-1,,,,,9,10.876794909647233,12,156.87559950697462,1,0,1,1
274,window_16250.csv,exact_data/anomaly/window_16250.csv,-1,,,,,14,6.572212455895984,10,21.28003510205022,1,0,1,1
275,window_16275.csv,exact_data/anomaly/window_16275.csv,-1,,,,,14,5.687421563661524,10,19.522238697421617,1,0,1,1
276,window_16300.csv,exact_data/anomaly/window_16300.csv,1,,,,,14,4.2884986417724855,4,11.990749312629534,1,0,0,1
277,window_16325.csv,exact_data/anomaly/window_16325.csv,-1,,,,,0,9.530196775052762,8,23.960728904046608,1,0,1,1
278,window_16350.csv,exact_data/anomaly/window_16350.csv,-1,,,,,1,14.4738913110014,4,12.821738680919092,1,0,1,1
279,window_16375.csv,exact_data/anomaly/window_16375.csv,2,,,,,1,11.684444150748403,4,10.722265488467963,1,0,0,1
280,window_16400.csv,exact_data/anomaly/window_16400.csv,-1,,,,,1,7.7462276125279566,1,8.22239063543537,0,0,0,0
281,window_16425.csv,exact_data/anomaly/window_16425.csv,-1,,,,,12,6.544514472531855,11,32.515674351012656,1,0,1,1
282,window_16450.csv,exact_data/anomaly/window_16450.csv,-1,,,,,13,4.019377373334358,5,11.167103030008285,1,0,1,1
283,window_16475.csv,exact_data/anomaly/window_16475.csv,-1,,,,,13,3.128143183982056,3,9.70907040879414,0,0,0,0
284,window_1650.csv,exact_data/anomaly/window_1650.csv,3,,,,,8,9.224783574415827,9,22.028358495514933,1,0,0,1
285,window_16500.csv,exact_data/anomaly/window_16500.csv,3,,,,,13,6.07553537629872,7,17.92901128805891,1,0,0,1
286,window_16525.csv,exact_data/anomaly/window_16525.csv,3,,,,,13,9.488494212621704,9,34.62032353663325,1,0,0,1
287,window_16550.csv,exact_data/anomaly/window_16550.csv,3,,,,,14,6.017871319089177,7,18.52362353124636,1,0,0,1
288,window_16575.csv,exact_data/anomaly/window_16575.csv,-1,,,,,14,5.125170281841315,9,16.871470589040868,1,0,1,1
289,window_16600.csv,exact_data/anomaly/window_16600.csv,-1,,,,,11,12.009015918286057,11,40.50033658243887,1,0,1,1
290,window_16625.csv,exact_data/anomaly/window_16625.csv,-1,,,,,1,10.802179827918811,4,11.713374380072032,1,0,1,1
291,window_16650.csv,exact_data/anomaly/window_16650.csv,-1,,,,,1,8.061962177337712,4,12.841137743099608,1,0,1,1
292,window_16675.csv,exact_data/anomaly/window_16675.csv,-1,,,,,12,5.63724965807628,11,28.958462024384833,1,0,1,1
293,window_16700.csv,exact_data/anomaly/window_16700.csv,-1,,,,,13,3.340126624610623,2,10.94187628019404,1,0,1,1
294,window_16725.csv,exact_data/anomaly/window_16725.csv,-1,,,,,13,3.643925333690708,4,11.656007502974502,1,0,1,1
295,window_1675.csv,exact_data/anomaly/window_1675.csv,6,,,,,2,9.532271577254846,12,37.64093742703906,1,0,0,1
296,window_16750.csv,exact_data/anomaly/window_16750.csv,6,,,,,13,4.509547686908082,5,15.182869237751314,1,0,0,1
297,window_16775.csv,exact_data/anomaly/window_16775.csv,6,,,,,10,4.752244165885677,8,18.90745457446076,1,0,0,1
298,window_16800.csv,exact_data/anomaly/window_16800.csv,6,,,,,10,5.109056460738553,7,18.625885399078825,1,0,0,1
299,window_16825.csv,exact_data/anomaly/window_16825.csv,6,,,,,10,5.251653795827593,8,17.126795127742845,1,0,0,1
300,window_16850.csv,exact_data/anomaly/window_16850.csv,6,,,,,14,7.219747209050578,8,23.564694041061923,1,0,0,1
301,window_16875.csv,exact_data/anomaly/window_16875.csv,6,,,,,14,6.475861529598966,8,18.96717051938197,1,0,0,1
302,window_16900.csv,exact_data/anomaly/window_16900.csv,6,,,,,11,4.870304278658205,7,15.595528464758932,1,0,0,1
303,window_16925.csv,exact_data/anomaly/window_16925.csv,6,,,,,11,2.6840397541239973,1,8.65708654447382,0,0,0,0
304,window_16950.csv,exact_data/anomaly/window_16950.csv,6,,,,,11,8.535970743265924,10,26.34567402827184,1,0,0,1
305,window_16975.csv,exact_data/anomaly/window_16975.csv,6,,,,,11,15.467017247529354,13,48.116056147664494,1,0,0,1
306,window_1700.csv,exact_data/anomaly/window_1700.csv,6,,,,,2,8.699962349057628,12,32.33541317611375,1,0,0,1
307,window_17000.csv,exact_data/anomaly/window_17000.csv,6,,,,,1,12.701702320440145,5,13.104429947295634,1,0,0,1
308,window_17025.csv,exact_data/anomaly/window_17025.csv,6,,,,,1,9.01603759392043,4,12.85105346515261,1,0,0,1
309,window_17050.csv,exact_data/anomaly/window_17050.csv,6,,,,,12,5.2534073648969315,10,30.56818755109295,1,0,0,1
310,window_17075.csv,exact_data/anomaly/window_17075.csv,6,,,,,13,4.445682904244879,3,14.680147677356295,1,0,0,1
311,window_17100.csv,exact_data/anomaly/window_17100.csv,-1,,,,,13,4.895379809993364,7,15.93320910657869,1,0,1,1
312,window_17125.csv,exact_data/anomaly/window_17125.csv,-1,,,,,13,4.750414055094479,5,15.36654273434191,1,0,1,1
313,window_17150.csv,exact_data/anomaly/window_17150.csv,6,,,,,10,5.941885282918598,11,25.140719362148083,1,0,0,1
314,window_17175.csv,exact_data/anomaly/window_17175.csv,6,,,,,14,7.318586182361078,8,23.085384227835902,1,0,0,1
315,window_17200.csv,exact_data/anomaly/window_17200.csv,6,,,,,14,7.021169338496798,9,24.31573268610487,1,0,0,1
316,window_17225.csv,exact_data/anomaly/window_17225.csv,6,,,,,14,5.151616910976758,7,14.750266966672482,1,0,0,1
317,window_1725.csv,exact_data/anomaly/window_1725.csv,6,,,,,2,8.179263635342947,7,24.199421392959252,1,0,0,1
318,window_17250.csv,exact_data/anomaly/window_17250.csv,-1,,,,,11,4.310693812675071,6,15.83513045224102,1,0,1,1
319,window_17275.csv,exact_data/anomaly/window_17275.csv,6,,,,,0,9.166272514545994,7,16.52036443433783,1,0,0,1
320,window_17300.csv,exact_data/anomaly/window_17300.csv,6,,,,,11,15.571758383501273,11,43.496440639057376,1,0,0,1
321,window_17325.csv,exact_data/anomaly/window_17325.csv,6,,,,,1,12.617558743348082,4,11.246881926503503,1,0,0,1
322,window_17350.csv,exact_data/anomaly/window_17350.csv,-1,,,,,1,8.437084036676177,2,9.718692969658186,0,0,0,0
323,window_17375.csv,exact_data/anomaly/window_17375.csv,6,,,,,12,5.771365759351908,9,27.634989529826864,1,0,0,1
324,window_17400.csv,exact_data/anomaly/window_17400.csv,6,,,,,13,4.140836667636444,4,11.075950919437688,1,0,0,1
325,window_17425.csv,exact_data/anomaly/window_17425.csv,6,,,,,13,3.7623980561383568,4,11.481918738211744,1,0,0,1
326,window_17450.csv,exact_data/anomaly/window_17450.csv,6,,,,,13,3.929056229744393,3,13.737351402875731,1,0,0,1
327,window_17475.csv,exact_data/anomaly/window_17475.csv,6,,,,,10,5.574135007125966,10,21.860387927105876,1,0,0,1
328,window_1750.csv,exact_data/anomaly/window_1750.csv,6,,,,,3,6.489989845274174,5,12.847077078525764,1,0,0,1
329,window_17500.csv,exact_data/anomaly/window_17500.csv,6,,,,,10,5.156706692319353,7,16.507053464928642,1,0,0,1
330,window_17550.csv,exact_data/anomaly/window_17550.csv,6,,,,,10,4.325331172544274,6,18.094557894010222,1,0,0,1
331,window_17575.csv,exact_data/anomaly/window_17575.csv,6,,,,,10,4.6576311989724735,9,18.092561533092056,1,0,0,1
332,window_17600.csv,exact_data/anomaly/window_17600.csv,6,,,,,10,5.204821676206038,10,18.954357917908577,1,0,0,1
333,window_17625.csv,exact_data/anomaly/window_17625.csv,6,,,,,10,5.585530906685754,10,22.477506382623663,1,0,0,1
334,window_17650.csv,exact_data/anomaly/window_17650.csv,-1,,,,,14,7.681103673375189,9,24.83782503385387,1,0,1,1
335,window_17675.csv,exact_data/anomaly/window_17675.csv,-1,,,,,14,6.843345409521753,10,24.37658823052042,1,0,1,1
336,window_17700.csv,exact_data/anomaly/window_17700.csv,-1,,,,,14,4.723651113386909,5,13.99047974442826,1,0,1,1
337,window_17725.csv,exact_data/anomaly/window_17725.csv,-1,,,,,11,2.0401584187731014,0,7.170328060345833,0,0,0,0
338,window_1775.csv,exact_data/anomaly/window_1775.csv,-1,,,,,3,4.647786873549897,3,9.926700188155552,0,0,0,0
339,window_17750.csv,exact_data/anomaly/window_17750.csv,-1,,,,,11,2.1637801572592257,0,8.260255868938058,0,0,0,0
340,window_17775.csv,exact_data/anomaly/window_17775.csv,5,,,,,14,6.555256778360024,6,19.10983042496631,1,0,0,1
341,window_17800.csv,exact_data/anomaly/window_17800.csv,5,,,,,11,15.031302749966065,14,50.824678676998595,1,0,0,1
342,window_17825.csv,exact_data/anomaly/window_17825.csv,5,,,,,1,12.410800317985611,6,12.334779487348785,1,0,0,1
343,window_17850.csv,exact_data/anomaly/window_17850.csv,-1,,,,,1,9.506267532688211,3,12.96772052250973,1,0,1,1
344,window_17875.csv,exact_data/anomaly/window_17875.csv,5,,,,,1,5.19702555890193,0,6.480043463688591,0,0,0,0
345,window_17900.csv,exact_data/anomaly/window_17900.csv,5,,,,,12,3.486046719441985,8,20.808786328536296,1,0,0,1
346,window_17925.csv,exact_data/anomaly/window_17925.csv,5,,,,,13,6.7442249911590615,9,19.595028412420163,1,0,0,1
347,window_17950.csv,exact_data/anomaly/window_17950.csv,-1,,,,,13,7.47085320777477,4,27.698174547005497,1,0,1,1
348,window_17975.csv,exact_data/anomaly/window_17975.csv,-1,,,,,14,6.568364560354317,7,17.63736691810668,1,0,1,1
349,window_1800.csv,exact_data/anomaly/window_1800.csv,5,,,,,3,4.864190196166435,5,14.649252968711938,1,0,0,1
350,window_18000.csv,exact_data/anomaly/window_18000.csv,5,,,,,14,4.44818903948243,6,14.14318049536807,1,0,0,1
351,window_18025.csv,exact_data/anomaly/window_18025.csv,5,,,,,14,7.359067937498042,10,22.38640594241972,1,0,0,1
352,window_18050.csv,exact_data/anomaly/window_18050.csv,5,,,,,11,15.4843448893368,13,52.95642287456048,1,0,0,1
353,window_18075.csv,exact_data/anomaly/window_18075.csv,-1,,,,,1,11.217139949637648,4,9.666458882231778,0,0,0,0
354,window_18100.csv,exact_data/anomaly/window_18100.csv,5,,,,,1,7.848925418059734,0,6.5023953120572875,0,0,0,0
355,window_18125.csv,exact_data/anomaly/window_18125.csv,5,,,,,1,6.119370161163213,4,11.953602277183586,1,0,0,1
356,window_18150.csv,exact_data/anomaly/window_18150.csv,-1,,,,,13,3.273499019013723,3,8.764673699428956,0,0,0,0
357,window_18175.csv,exact_data/anomaly/window_18175.csv,5,,,,,13,3.623749102351025,3,9.876895506492854,0,0,0,0
358,window_18200.csv,exact_data/anomaly/window_18200.csv,-1,,,,,13,4.915499559017162,6,13.334303681627976,1,0,1,1
359,window_18225.csv,exact_data/anomaly/window_18225.csv,5,,,,,10,6.658581145299027,10,25.33626022913648,1,0,0,1
360,window_1825.csv,exact_data/anomaly/window_1825.csv,5,,,,,3,8.204829052878985,8,32.17153581938145,1,0,0,1
361,window_18250.csv,exact_data/anomaly/window_18250.csv,-1,,,,,10,4.29005927425573,5,14.548043548944886,1,0,1,1
362,window_18275.csv,exact_data/anomaly/window_18275.csv,5,,,,,10,5.9470576210830535,12,25.789893279072228,1,0,0,1
363,window_18300.csv,exact_data/anomaly/window_18300.csv,5,,,,,10,4.829208928350174,8,19.074617938258186,1,0,0,1
364,window_18325.csv,exact_data/anomaly/window_18325.csv,5,,,,,10,4.143909039163897,6,16.507355686406076,1,0,0,1
365,window_18350.csv,exact_data/anomaly/window_18350.csv,5,,,,,10,5.1882874730441655,7,22.460938142977547,1,0,0,1
366,window_18375.csv,exact_data/anomaly/window_18375.csv,-1,,,,,10,5.9393028731097015,8,23.22430779233202,1,0,1,1
367,window_18400.csv,exact_data/anomaly/window_18400.csv,5,,,,,14,6.449189377087723,9,20.30039093905849,1,0,0,1
368,window_18425.csv,exact_data/anomaly/window_18425.csv,5,,,,,14,4.858352354372033,7,16.254082478255157,1,0,0,1
369,window_18450.csv,exact_data/anomaly/window_18450.csv,5,,,,,14,3.3067331173125227,4,9.860983118531705,0,0,0,0
370,window_18475.csv,exact_data/anomaly/window_18475.csv,5,,,,,14,3.193141292499083,2,8.354261897624237,0,0,0,0
371,window_1850.csv,exact_data/anomaly/window_1850.csv,5,,,,,3,7.088587816508823,6,22.695611384928824,1,0,0,1
372,window_18500.csv,exact_data/anomaly/window_18500.csv,-1,,,,,14,2.9807158823726576,1,7.417675697894773,0,0,0,0
373,window_18525.csv,exact_data/anomaly/window_18525.csv,5,,,,,14,2.0010275346044035,2,6.396235781478097,0,0,0,0
374,window_18550.csv,exact_data/anomaly/window_18550.csv,5,,,,,14,7.486471180905439,7,21.27047329517935,1,0,0,1
375,window_18575.csv,exact_data/anomaly/window_18575.csv,5,,,,,14,14.462885214163444,9,28.36087208322664,1,0,0,1
376,window_18600.csv,exact_data/anomaly/window_18600.csv,-1,,,,,1,8.96297674087636,1,7.950463465621829,0,0,0,0
377,window_18625.csv,exact_data/anomaly/window_18625.csv,-1,,,,,1,5.499516143986737,0,5.529683602428005,0,0,0,0
378,window_18650.csv,exact_data/anomaly/window_18650.csv,5,,,,,1,6.400595733216928,6,12.675752535735633,1,0,0,1
379,window_18675.csv,exact_data/anomaly/window_18675.csv,-1,,,,,13,4.389045261334458,6,14.27949398110384,1,0,1,1
380,window_18700.csv,exact_data/anomaly/window_18700.csv,-1,,,,,13,3.721053882691861,3,8.230693697465474,0,0,0,0
381,window_18725.csv,exact_data/anomaly/window_18725.csv,5,,,,,13,8.055276830607042,9,29.40626500718303,1,0,0,1
382,window_1875.csv,exact_data/anomaly/window_1875.csv,5,,,,,3,7.402976423104963,10,25.595094241958893,1,0,0,1
383,window_18750.csv,exact_data/anomaly/window_18750.csv,5,,,,,14,7.489868687555055,9,23.361112648788417,1,0,0,1
384,window_18775.csv,exact_data/anomaly/window_18775.csv,5,,,,,14,4.317087425576949,4,11.219446808412725,1,0,0,1
385,window_18800.csv,exact_data/anomaly/window_18800.csv,5,,,,,14,3.545788223754226,2,9.15479562732028,0,0,0,0
386,window_18825.csv,exact_data/anomaly/window_18825.csv,5,,,,,14,3.919993257939433,3,11.45934491441067,1,0,0,1
387,window_18850.csv,exact_data/anomaly/window_18850.csv,5,,,,,0,10.776207991790896,6,22.361281922192383,1,0,0,1
388,window_18875.csv,exact_data/anomaly/window_18875.csv,5,,,,,1,12.328970760549034,6,11.397559411236555,1,0,0,1
389,window_18900.csv,exact_data/anomaly/window_18900.csv,5,,,,,1,8.845275865893498,1,9.342937129750464,0,0,0,0
390,window_18925.csv,exact_data/anomaly/window_18925.csv,5,,,,,1,6.549007403051989,2,10.462650214903476,1,0,0,1
391,window_18950.csv,exact_data/anomaly/window_18950.csv,5,,,,,12,5.812441708032496,8,23.77750080003307,1,0,0,1
392,window_18975.csv,exact_data/anomaly/window_18975.csv,5,,,,,13,2.5859056999515384,1,7.417861408816043,0,0,0,0
393,window_1900.csv,exact_data/anomaly/window_1900.csv,5,,,,,3,8.595874059811212,8,26.61743452300649,1,0,0,1
394,window_19000.csv,exact_data/anomaly/window_19000.csv,5,,,,,13,3.471369803872287,3,9.972086344968904,0,0,0,0
395,window_19025.csv,exact_data/anomaly/window_19025.csv,5,,,,,13,4.858841243793743,7,16.4109744880482,1,0,0,1
396,window_19050.csv,exact_data/anomaly/window_19050.csv,5,,,,,10,6.448615930042202,11,25.06219306577955,1,0,0,1
397,window_19075.csv,exact_data/anomaly/window_19075.csv,5,,,,,10,7.303218100029361,9,29.286917433672915,1,0,0,1
398,window_19100.csv,exact_data/anomaly/window_19100.csv,5,,,,,10,5.087988507206005,6,18.744204742224134,1,0,0,1
399,window_19125.csv,exact_data/anomaly/window_19125.csv,5,,,,,10,5.41144801758082,5,20.797936524812,1,0,0,1
400,window_19150.csv,exact_data/anomaly/window_19150.csv,5,,,,,10,5.20186376749223,10,19.01570721402393,1,0,0,1
401,window_19175.csv,exact_data/anomaly/window_19175.csv,5,,,,,10,6.017876828368892,12,24.71866223675554,1,0,0,1
402,window_19200.csv,exact_data/anomaly/window_19200.csv,5,,,,,14,6.747813013226307,6,20.21107700036214,1,0,0,1
403,window_19225.csv,exact_data/anomaly/window_19225.csv,5,,,,,14,5.574027196012869,4,18.496318714215235,1,0,0,1
404,window_1925.csv,exact_data/anomaly/window_1925.csv,5,,,,,3,9.492858286330511,9,27.37258920382452,1,0,0,1
405,window_19250.csv,exact_data/anomaly/window_19250.csv,5,,,,,14,3.614680809738892,4,11.14623442407374,1,0,0,1
406,window_19275.csv,exact_data/anomaly/window_19275.csv,5,,,,,14,2.6592903441653193,1,7.077699103976437,0,0,0,0
407,window_19300.csv,exact_data/anomaly/window_19300.csv,5,,,,,14,3.7486221111953735,5,10.90849131894258,1,0,0,1
408,window_19325.csv,exact_data/anomaly/window_19325.csv,5,,,,,14,3.340461646751059,2,10.208370261001722,1,0,0,1
409,window_19350.csv,exact_data/anomaly/window_19350.csv,5,,,,,14,12.515851239687048,13,39.09579690297648,1,0,0,1
410,window_19375.csv,exact_data/anomaly/window_19375.csv,5,,,,,1,10.956899781642308,4,9.554418057720184,0,0,0,0
411,window_19400.csv,exact_data/anomaly/window_19400.csv,5,,,,,1,7.735652797061603,0,8.355487594679394,0,0,0,0
412,window_19425.csv,exact_data/anomaly/window_19425.csv,5,,,,,1,5.466747142575464,4,9.279163188173106,0,0,0,0
413,window_19450.csv,exact_data/anomaly/window_19450.csv,5,,,,,13,3.0078445923112977,0,9.174026616126651,0,0,0,0
414,window_19475.csv,exact_data/anomaly/window_19475.csv,5,,,,,13,4.34021916905958,5,13.032609549612314,1,0,0,1
415,window_1950.csv,exact_data/anomaly/window_1950.csv,5,,,,,3,9.542807590052767,7,21.261937683799793,1,0,0,1
416,window_19500.csv,exact_data/anomaly/window_19500.csv,5,,,,,13,4.029973818013554,5,13.581626063329958,1,0,0,1
417,window_19525.csv,exact_data/anomaly/window_19525.csv,5,,,,,13,4.503503675689008,6,14.127405421237134,1,0,0,1
418,window_19550.csv,exact_data/anomaly/window_19550.csv,5,,,,,13,4.712935579755774,7,15.691438341561405,1,0,0,1
419,window_19575.csv,exact_data/anomaly/window_19575.csv,5,,,,,10,5.332830488585206,11,22.628001205823168,1,0,0,1
420,window_19600.csv,exact_data/anomaly/window_19600.csv,5,,,,,10,5.478773572159537,9,24.77444158442952,1,0,0,1
421,window_19625.csv,exact_data/anomaly/window_19625.csv,5,,,,,12,7.766580999464506,10,46.95032350323784,1,0,0,1
422,window_19650.csv,exact_data/anomaly/window_19650.csv,5,,,,,14,7.220891062700568,6,17.52047164352939,1,0,0,1
423,window_19675.csv,exact_data/anomaly/window_19675.csv,5,,,,,14,7.476620047157295,10,23.06088630707962,1,0,0,1
424,window_19700.csv,exact_data/anomaly/window_19700.csv,5,,,,,14,5.426593270170142,8,17.63629407007677,1,0,0,1
425,window_19725.csv,exact_data/anomaly/window_19725.csv,5,,,,,11,5.429838009155562,8,16.548723804385215,1,0,0,1
426,window_1975.csv,exact_data/anomaly/window_1975.csv,5,,,,,6,9.660661924534503,6,20.612792455666195,1,0,0,1
427,window_19750.csv,exact_data/anomaly/window_19750.csv,5,,,,,0,4.433180830840532,2,8.847772768471566,0,0,0,0
428,window_19775.csv,exact_data/anomaly/window_19775.csv,5,,,,,0,3.771263829938812,3,8.944687712686386,0,0,0,0
429,window_19800.csv,exact_data/anomaly/window_19800.csv,5,,,,,0,5.289197765283851,0,5.580410380239737,0,0,0,0
430,window_19825.csv,exact_data/anomaly/window_19825.csv,5,,,,,0,2.701655372975465,0,5.884565109749503,0,0,0,0
431,window_19850.csv,exact_data/anomaly/window_19850.csv,5,,,,,0,3.5931319675029285,2,7.856677693379646,0,0,0,0
432,window_19875.csv,exact_data/anomaly/window_19875.csv,5,,,,,0,3.722695129421852,0,5.536576019166454,0,0,0,0
433,window_19900.csv,exact_data/anomaly/window_19900.csv,5,,,,,0,2.888998513731522,2,8.06851266601039,0,0,0,0
434,window_19925.csv,exact_data/anomaly/window_19925.csv,5,,,,,0,3.240436932804064,1,6.562489846401811,0,0,0,0
435,window_19950.csv,exact_data/anomaly/window_19950.csv,-1,,,,,0,3.4777536762479246,1,6.159328450071873,0,0,0,0
436,window_19975.csv,exact_data/anomaly/window_19975.csv,5,,,,,0,3.547451976045644,0,4.812680231871214,0,0,0,0
437,window_2000.csv,exact_data/anomaly/window_2000.csv,5,,,,,6,9.426530131165288,8,20.998327896698477,1,0,0,1
438,window_20000.csv,exact_data/anomaly/window_20000.csv,5,,,,,0,3.697778464861424,0,3.280074368236863,0,0,0,0
439,window_20025.csv,exact_data/anomaly/window_20025.csv,-1,,,,,0,4.177734795889535,0,3.895412077945576,0,0,0,0
440,window_20050.csv,exact_data/anomaly/window_20050.csv,-1,,,,,0,4.84704780321599,2,7.24560400195141,0,0,0,0
441,window_20075.csv,exact_data/anomaly/window_20075.csv,5,,,,,0,5.177236493408663,0,5.171369791859917,0,0,0,0
442,window_20100.csv,exact_data/anomaly/window_20100.csv,5,,,,,0,5.498513564919796,0,2.9333698314530103,0,0,0,0
