window_idx,filename,path,dbscan_label
462,window_20550.csv,exact_data/anomaly/window_20550.csv,-1
463,window_20575.csv,exact_data/anomaly/window_20575.csv,5
464,window_20600.csv,exact_data/anomaly/window_20600.csv,5
465,window_20625.csv,exact_data/anomaly/window_20625.csv,5
466,window_20650.csv,exact_data/anomaly/window_20650.csv,5
467,window_20675.csv,exact_data/anomaly/window_20675.csv,5
468,window_20700.csv,exact_data/anomaly/window_20700.csv,5
469,window_20725.csv,exact_data/anomaly/window_20725.csv,-1
470,window_2075.csv,exact_data/anomaly/window_2075.csv,-1
471,window_20750.csv,exact_data/anomaly/window_20750.csv,-1
472,window_20775.csv,exact_data/anomaly/window_20775.csv,-1
473,window_20800.csv,exact_data/anomaly/window_20800.csv,-1
474,window_20825.csv,exact_data/anomaly/window_20825.csv,-1
475,window_20850.csv,exact_data/anomaly/window_20850.csv,-1
476,window_20875.csv,exact_data/anomaly/window_20875.csv,-1
477,window_20900.csv,exact_data/anomaly/window_20900.csv,-1
478,window_20925.csv,exact_data/anomaly/window_20925.csv,-1
479,window_20950.csv,exact_data/anomaly/window_20950.csv,-1
480,window_20975.csv,exact_data/anomaly/window_20975.csv,-1
481,window_2100.csv,exact_data/anomaly/window_2100.csv,-1
482,window_21000.csv,exact_data/anomaly/window_21000.csv,-1
483,window_21025.csv,exact_data/anomaly/window_21025.csv,-1
484,window_21050.csv,exact_data/anomaly/window_21050.csv,-1
485,window_21075.csv,exact_data/anomaly/window_21075.csv,-1
486,window_21100.csv,exact_data/anomaly/window_21100.csv,-1
487,window_21125.csv,exact_data/anomaly/window_21125.csv,-1
488,window_21150.csv,exact_data/anomaly/window_21150.csv,7
489,window_21175.csv,exact_data/anomaly/window_21175.csv,7
490,window_21200.csv,exact_data/anomaly/window_21200.csv,-1
491,window_21225.csv,exact_data/anomaly/window_21225.csv,7
492,window_2125.csv,exact_data/anomaly/window_2125.csv,-1
493,window_21250.csv,exact_data/anomaly/window_21250.csv,7
494,window_21275.csv,exact_data/anomaly/window_21275.csv,-1
495,window_21300.csv,exact_data/anomaly/window_21300.csv,7
496,window_21325.csv,exact_data/anomaly/window_21325.csv,-1
497,window_21350.csv,exact_data/anomaly/window_21350.csv,-1
498,window_21375.csv,exact_data/anomaly/window_21375.csv,-1
499,window_21400.csv,exact_data/anomaly/window_21400.csv,-1
500,window_21425.csv,exact_data/anomaly/window_21425.csv,-1
501,window_21450.csv,exact_data/anomaly/window_21450.csv,-1
502,window_21475.csv,exact_data/anomaly/window_21475.csv,-1
503,window_2150.csv,exact_data/anomaly/window_2150.csv,-1
504,window_21500.csv,exact_data/anomaly/window_21500.csv,-1
505,window_21525.csv,exact_data/anomaly/window_21525.csv,-1
506,window_21550.csv,exact_data/anomaly/window_21550.csv,-1
507,window_21575.csv,exact_data/anomaly/window_21575.csv,-1
508,window_21600.csv,exact_data/anomaly/window_21600.csv,-1
509,window_21625.csv,exact_data/anomaly/window_21625.csv,-1
510,window_21650.csv,exact_data/anomaly/window_21650.csv,-1
511,window_21675.csv,exact_data/anomaly/window_21675.csv,-1
512,window_21700.csv,exact_data/anomaly/window_21700.csv,-1
513,window_21725.csv,exact_data/anomaly/window_21725.csv,-1
514,window_2175.csv,exact_data/anomaly/window_2175.csv,-1
515,window_21750.csv,exact_data/anomaly/window_21750.csv,-1
516,window_21775.csv,exact_data/anomaly/window_21775.csv,-1
517,window_21800.csv,exact_data/anomaly/window_21800.csv,-1
518,window_21825.csv,exact_data/anomaly/window_21825.csv,-1
519,window_21850.csv,exact_data/anomaly/window_21850.csv,-1
520,window_21875.csv,exact_data/anomaly/window_21875.csv,-1
521,window_21900.csv,exact_data/anomaly/window_21900.csv,-1
522,window_21925.csv,exact_data/anomaly/window_21925.csv,-1
523,window_21950.csv,exact_data/anomaly/window_21950.csv,-1
524,window_21975.csv,exact_data/anomaly/window_21975.csv,-1
525,window_2200.csv,exact_data/anomaly/window_2200.csv,-1
526,window_22000.csv,exact_data/anomaly/window_22000.csv,-1
527,window_22025.csv,exact_data/anomaly/window_22025.csv,-1
528,window_22050.csv,exact_data/anomaly/window_22050.csv,-1
529,window_22075.csv,exact_data/anomaly/window_22075.csv,-1
530,window_22100.csv,exact_data/anomaly/window_22100.csv,-1
531,window_22125.csv,exact_data/anomaly/window_22125.csv,-1
532,window_22150.csv,exact_data/anomaly/window_22150.csv,-1
533,window_22175.csv,exact_data/anomaly/window_22175.csv,-1
534,window_22200.csv,exact_data/anomaly/window_22200.csv,-1
535,window_22225.csv,exact_data/anomaly/window_22225.csv,-1
536,window_2225.csv,exact_data/anomaly/window_2225.csv,-1
537,window_22250.csv,exact_data/anomaly/window_22250.csv,-1
538,window_22275.csv,exact_data/anomaly/window_22275.csv,-1
539,window_22300.csv,exact_data/anomaly/window_22300.csv,-1
540,window_22325.csv,exact_data/anomaly/window_22325.csv,-1
541,window_22350.csv,exact_data/anomaly/window_22350.csv,7
542,window_22375.csv,exact_data/anomaly/window_22375.csv,7
543,window_22400.csv,exact_data/anomaly/window_22400.csv,7
544,window_22425.csv,exact_data/anomaly/window_22425.csv,7
545,window_22450.csv,exact_data/anomaly/window_22450.csv,7
546,window_22475.csv,exact_data/anomaly/window_22475.csv,7
547,window_2250.csv,exact_data/anomaly/window_2250.csv,-1
548,window_22500.csv,exact_data/anomaly/window_22500.csv,-1
549,window_22525.csv,exact_data/anomaly/window_22525.csv,7
550,window_22550.csv,exact_data/anomaly/window_22550.csv,-1
551,window_22575.csv,exact_data/anomaly/window_22575.csv,7
552,window_22600.csv,exact_data/anomaly/window_22600.csv,-1
553,window_22625.csv,exact_data/anomaly/window_22625.csv,7
554,window_22650.csv,exact_data/anomaly/window_22650.csv,-1
555,window_22675.csv,exact_data/anomaly/window_22675.csv,7
556,window_22700.csv,exact_data/anomaly/window_22700.csv,7
557,window_22725.csv,exact_data/anomaly/window_22725.csv,7
558,window_2275.csv,exact_data/anomaly/window_2275.csv,7
559,window_22750.csv,exact_data/anomaly/window_22750.csv,7
560,window_22775.csv,exact_data/anomaly/window_22775.csv,-1
561,window_22800.csv,exact_data/anomaly/window_22800.csv,-1
562,window_22825.csv,exact_data/anomaly/window_22825.csv,7
563,window_22850.csv,exact_data/anomaly/window_22850.csv,-1
564,window_22875.csv,exact_data/anomaly/window_22875.csv,-1
565,window_22900.csv,exact_data/anomaly/window_22900.csv,-1
566,window_22925.csv,exact_data/anomaly/window_22925.csv,7
567,window_22950.csv,exact_data/anomaly/window_22950.csv,7
568,window_22975.csv,exact_data/anomaly/window_22975.csv,-1
569,window_2300.csv,exact_data/anomaly/window_2300.csv,-1
570,window_23000.csv,exact_data/anomaly/window_23000.csv,-1
571,window_23025.csv,exact_data/anomaly/window_23025.csv,-1
572,window_23050.csv,exact_data/anomaly/window_23050.csv,-1
573,window_23075.csv,exact_data/anomaly/window_23075.csv,-1
574,window_23100.csv,exact_data/anomaly/window_23100.csv,-1
575,window_23125.csv,exact_data/anomaly/window_23125.csv,-1
576,window_23150.csv,exact_data/anomaly/window_23150.csv,-1
577,window_23175.csv,exact_data/anomaly/window_23175.csv,-1
578,window_23200.csv,exact_data/anomaly/window_23200.csv,-1
579,window_23225.csv,exact_data/anomaly/window_23225.csv,-1
580,window_2325.csv,exact_data/anomaly/window_2325.csv,-1
581,window_23250.csv,exact_data/anomaly/window_23250.csv,-1
582,window_23275.csv,exact_data/anomaly/window_23275.csv,-1
583,window_23300.csv,exact_data/anomaly/window_23300.csv,-1
584,window_23325.csv,exact_data/anomaly/window_23325.csv,-1
585,window_23350.csv,exact_data/anomaly/window_23350.csv,-1
586,window_23375.csv,exact_data/anomaly/window_23375.csv,-1
587,window_23400.csv,exact_data/anomaly/window_23400.csv,-1
588,window_23425.csv,exact_data/anomaly/window_23425.csv,-1
589,window_23450.csv,exact_data/anomaly/window_23450.csv,-1
590,window_23475.csv,exact_data/anomaly/window_23475.csv,-1
591,window_2350.csv,exact_data/anomaly/window_2350.csv,-1
592,window_23500.csv,exact_data/anomaly/window_23500.csv,-1
593,window_23525.csv,exact_data/anomaly/window_23525.csv,-1
594,window_23550.csv,exact_data/anomaly/window_23550.csv,-1
595,window_23575.csv,exact_data/anomaly/window_23575.csv,11
596,window_23600.csv,exact_data/anomaly/window_23600.csv,-1
597,window_23625.csv,exact_data/anomaly/window_23625.csv,-1
598,window_23650.csv,exact_data/anomaly/window_23650.csv,0
599,window_23675.csv,exact_data/anomaly/window_23675.csv,0
600,window_23700.csv,exact_data/anomaly/window_23700.csv,0
601,window_23725.csv,exact_data/anomaly/window_23725.csv,0
602,window_2375.csv,exact_data/anomaly/window_2375.csv,0
603,window_23750.csv,exact_data/anomaly/window_23750.csv,0
604,window_23775.csv,exact_data/anomaly/window_23775.csv,0
605,window_23800.csv,exact_data/anomaly/window_23800.csv,0
606,window_23825.csv,exact_data/anomaly/window_23825.csv,0
607,window_23850.csv,exact_data/anomaly/window_23850.csv,0
608,window_23875.csv,exact_data/anomaly/window_23875.csv,0
609,window_23900.csv,exact_data/anomaly/window_23900.csv,0
610,window_23925.csv,exact_data/anomaly/window_23925.csv,0
611,window_23950.csv,exact_data/anomaly/window_23950.csv,0
612,window_23975.csv,exact_data/anomaly/window_23975.csv,0
613,window_2400.csv,exact_data/anomaly/window_2400.csv,0
614,window_24000.csv,exact_data/anomaly/window_24000.csv,0
615,window_24025.csv,exact_data/anomaly/window_24025.csv,0
616,window_24050.csv,exact_data/anomaly/window_24050.csv,0
617,window_24075.csv,exact_data/anomaly/window_24075.csv,0
618,window_24100.csv,exact_data/anomaly/window_24100.csv,0
619,window_24125.csv,exact_data/anomaly/window_24125.csv,0
620,window_24150.csv,exact_data/anomaly/window_24150.csv,0
621,window_24175.csv,exact_data/anomaly/window_24175.csv,0
622,window_24200.csv,exact_data/anomaly/window_24200.csv,0
623,window_24225.csv,exact_data/anomaly/window_24225.csv,0
624,window_2425.csv,exact_data/anomaly/window_2425.csv,0
625,window_24250.csv,exact_data/anomaly/window_24250.csv,0
626,window_24275.csv,exact_data/anomaly/window_24275.csv,0
627,window_24300.csv,exact_data/anomaly/window_24300.csv,0
628,window_24325.csv,exact_data/anomaly/window_24325.csv,0
629,window_24350.csv,exact_data/anomaly/window_24350.csv,0
630,window_24375.csv,exact_data/anomaly/window_24375.csv,0
631,window_24400.csv,exact_data/anomaly/window_24400.csv,0
632,window_24425.csv,exact_data/anomaly/window_24425.csv,0
633,window_24450.csv,exact_data/anomaly/window_24450.csv,0
634,window_24475.csv,exact_data/anomaly/window_24475.csv,0
635,window_2450.csv,exact_data/anomaly/window_2450.csv,0
636,window_24500.csv,exact_data/anomaly/window_24500.csv,0
637,window_24525.csv,exact_data/anomaly/window_24525.csv,0
638,window_24550.csv,exact_data/anomaly/window_24550.csv,0
639,window_24575.csv,exact_data/anomaly/window_24575.csv,0
640,window_24600.csv,exact_data/anomaly/window_24600.csv,-1
641,window_24625.csv,exact_data/anomaly/window_24625.csv,-1
642,window_24650.csv,exact_data/anomaly/window_24650.csv,0
643,window_24675.csv,exact_data/anomaly/window_24675.csv,0
644,window_24700.csv,exact_data/anomaly/window_24700.csv,0
645,window_24725.csv,exact_data/anomaly/window_24725.csv,0
646,window_2475.csv,exact_data/anomaly/window_2475.csv,0
647,window_24750.csv,exact_data/anomaly/window_24750.csv,0
648,window_24775.csv,exact_data/anomaly/window_24775.csv,0
649,window_24800.csv,exact_data/anomaly/window_24800.csv,0
650,window_24825.csv,exact_data/anomaly/window_24825.csv,0
651,window_24850.csv,exact_data/anomaly/window_24850.csv,0
652,window_24875.csv,exact_data/anomaly/window_24875.csv,0
653,window_24900.csv,exact_data/anomaly/window_24900.csv,0
654,window_24925.csv,exact_data/anomaly/window_24925.csv,0
655,window_24950.csv,exact_data/anomaly/window_24950.csv,-1
656,window_24975.csv,exact_data/anomaly/window_24975.csv,1
657,window_2500.csv,exact_data/anomaly/window_2500.csv,-1
658,window_25000.csv,exact_data/anomaly/window_25000.csv,-1
659,window_25025.csv,exact_data/anomaly/window_25025.csv,-1
660,window_25050.csv,exact_data/anomaly/window_25050.csv,1
661,window_25075.csv,exact_data/anomaly/window_25075.csv,1
662,window_25100.csv,exact_data/anomaly/window_25100.csv,1
663,window_25125.csv,exact_data/anomaly/window_25125.csv,1
664,window_25150.csv,exact_data/anomaly/window_25150.csv,-1
665,window_25175.csv,exact_data/anomaly/window_25175.csv,-1
666,window_25200.csv,exact_data/anomaly/window_25200.csv,-1
667,window_25225.csv,exact_data/anomaly/window_25225.csv,-1
668,window_2525.csv,exact_data/anomaly/window_2525.csv,-1
669,window_25250.csv,exact_data/anomaly/window_25250.csv,8
670,window_25275.csv,exact_data/anomaly/window_25275.csv,-1
671,window_25300.csv,exact_data/anomaly/window_25300.csv,-1
672,window_25325.csv,exact_data/anomaly/window_25325.csv,-1
673,window_25350.csv,exact_data/anomaly/window_25350.csv,8
674,window_25375.csv,exact_data/anomaly/window_25375.csv,-1
675,window_25400.csv,exact_data/anomaly/window_25400.csv,-1
676,window_25425.csv,exact_data/anomaly/window_25425.csv,8
677,window_25450.csv,exact_data/anomaly/window_25450.csv,8
678,window_25475.csv,exact_data/anomaly/window_25475.csv,8
679,window_2550.csv,exact_data/anomaly/window_2550.csv,8
680,window_25500.csv,exact_data/anomaly/window_25500.csv,8
681,window_25525.csv,exact_data/anomaly/window_25525.csv,8
682,window_25550.csv,exact_data/anomaly/window_25550.csv,-1
683,window_25575.csv,exact_data/anomaly/window_25575.csv,-1
684,window_25600.csv,exact_data/anomaly/window_25600.csv,8
685,window_25625.csv,exact_data/anomaly/window_25625.csv,-1
686,window_25650.csv,exact_data/anomaly/window_25650.csv,-1
687,window_25675.csv,exact_data/anomaly/window_25675.csv,-1
688,window_25700.csv,exact_data/anomaly/window_25700.csv,-1
689,window_25725.csv,exact_data/anomaly/window_25725.csv,-1
690,window_2575.csv,exact_data/anomaly/window_2575.csv,-1
691,window_25750.csv,exact_data/anomaly/window_25750.csv,-1
692,window_25775.csv,exact_data/anomaly/window_25775.csv,8
693,window_25800.csv,exact_data/anomaly/window_25800.csv,8
694,window_25825.csv,exact_data/anomaly/window_25825.csv,-1
695,window_25850.csv,exact_data/anomaly/window_25850.csv,-1
696,window_25875.csv,exact_data/anomaly/window_25875.csv,-1
697,window_25900.csv,exact_data/anomaly/window_25900.csv,-1
698,window_25925.csv,exact_data/anomaly/window_25925.csv,-1
699,window_25950.csv,exact_data/anomaly/window_25950.csv,-1
700,window_25975.csv,exact_data/anomaly/window_25975.csv,-1
701,window_2600.csv,exact_data/anomaly/window_2600.csv,-1
702,window_26000.csv,exact_data/anomaly/window_26000.csv,-1
703,window_2625.csv,exact_data/anomaly/window_2625.csv,-1
704,window_2650.csv,exact_data/anomaly/window_2650.csv,-1
705,window_2675.csv,exact_data/anomaly/window_2675.csv,-1
706,window_2700.csv,exact_data/anomaly/window_2700.csv,-1
707,window_2725.csv,exact_data/anomaly/window_2725.csv,-1
708,window_2750.csv,exact_data/anomaly/window_2750.csv,-1
709,window_2775.csv,exact_data/anomaly/window_2775.csv,-1
710,window_2800.csv,exact_data/anomaly/window_2800.csv,-1
711,window_2825.csv,exact_data/anomaly/window_2825.csv,-1
712,window_2850.csv,exact_data/anomaly/window_2850.csv,-1
713,window_2875.csv,exact_data/anomaly/window_2875.csv,-1
714,window_2900.csv,exact_data/anomaly/window_2900.csv,-1
715,window_2925.csv,exact_data/anomaly/window_2925.csv,-1
716,window_2950.csv,exact_data/anomaly/window_2950.csv,-1
717,window_2975.csv,exact_data/anomaly/window_2975.csv,-1
718,window_3000.csv,exact_data/anomaly/window_3000.csv,-1
719,window_3025.csv,exact_data/anomaly/window_3025.csv,-1
720,window_3050.csv,exact_data/anomaly/window_3050.csv,-1
721,window_3075.csv,exact_data/anomaly/window_3075.csv,-1
722,window_3100.csv,exact_data/anomaly/window_3100.csv,-1
723,window_3125.csv,exact_data/anomaly/window_3125.csv,-1
724,window_3150.csv,exact_data/anomaly/window_3150.csv,-1
725,window_3175.csv,exact_data/anomaly/window_3175.csv,-1
726,window_3200.csv,exact_data/anomaly/window_3200.csv,1
727,window_3225.csv,exact_data/anomaly/window_3225.csv,-1
728,window_325.csv,exact_data/anomaly/window_325.csv,-1
729,window_3250.csv,exact_data/anomaly/window_3250.csv,1
730,window_3275.csv,exact_data/anomaly/window_3275.csv,-1
731,window_3300.csv,exact_data/anomaly/window_3300.csv,1
732,window_3325.csv,exact_data/anomaly/window_3325.csv,1
733,window_3350.csv,exact_data/anomaly/window_3350.csv,1
734,window_3375.csv,exact_data/anomaly/window_3375.csv,-1
735,window_3400.csv,exact_data/anomaly/window_3400.csv,-1
736,window_3425.csv,exact_data/anomaly/window_3425.csv,-1
737,window_3450.csv,exact_data/anomaly/window_3450.csv,-1
738,window_3475.csv,exact_data/anomaly/window_3475.csv,-1
739,window_350.csv,exact_data/anomaly/window_350.csv,-1
740,window_3500.csv,exact_data/anomaly/window_3500.csv,-1
741,window_3525.csv,exact_data/anomaly/window_3525.csv,-1
742,window_3550.csv,exact_data/anomaly/window_3550.csv,-1
743,window_3575.csv,exact_data/anomaly/window_3575.csv,-1
744,window_3600.csv,exact_data/anomaly/window_3600.csv,9
745,window_3625.csv,exact_data/anomaly/window_3625.csv,9
746,window_3650.csv,exact_data/anomaly/window_3650.csv,9
747,window_3675.csv,exact_data/anomaly/window_3675.csv,9
748,window_3700.csv,exact_data/anomaly/window_3700.csv,-1
749,window_3725.csv,exact_data/anomaly/window_3725.csv,-1
750,window_3750.csv,exact_data/anomaly/window_3750.csv,-1
751,window_3775.csv,exact_data/anomaly/window_3775.csv,-1
752,window_3800.csv,exact_data/anomaly/window_3800.csv,-1
753,window_3825.csv,exact_data/anomaly/window_3825.csv,-1
754,window_3850.csv,exact_data/anomaly/window_3850.csv,-1
755,window_3875.csv,exact_data/anomaly/window_3875.csv,-1
756,window_3900.csv,exact_data/anomaly/window_3900.csv,-1
757,window_3925.csv,exact_data/anomaly/window_3925.csv,-1
758,window_3950.csv,exact_data/anomaly/window_3950.csv,-1
759,window_3975.csv,exact_data/anomaly/window_3975.csv,-1
760,window_400.csv,exact_data/anomaly/window_400.csv,-1
761,window_4000.csv,exact_data/anomaly/window_4000.csv,-1
762,window_4025.csv,exact_data/anomaly/window_4025.csv,-1
763,window_4050.csv,exact_data/anomaly/window_4050.csv,-1
764,window_4075.csv,exact_data/anomaly/window_4075.csv,-1
765,window_4100.csv,exact_data/anomaly/window_4100.csv,-1
766,window_4125.csv,exact_data/anomaly/window_4125.csv,-1
767,window_4150.csv,exact_data/anomaly/window_4150.csv,-1
768,window_4175.csv,exact_data/anomaly/window_4175.csv,-1
769,window_4200.csv,exact_data/anomaly/window_4200.csv,-1
770,window_4225.csv,exact_data/anomaly/window_4225.csv,-1
771,window_425.csv,exact_data/anomaly/window_425.csv,-1
772,window_4250.csv,exact_data/anomaly/window_4250.csv,-1
773,window_4275.csv,exact_data/anomaly/window_4275.csv,-1
774,window_4300.csv,exact_data/anomaly/window_4300.csv,-1
775,window_4325.csv,exact_data/anomaly/window_4325.csv,-1
776,window_4350.csv,exact_data/anomaly/window_4350.csv,-1
777,window_4375.csv,exact_data/anomaly/window_4375.csv,-1
778,window_4400.csv,exact_data/anomaly/window_4400.csv,-1
779,window_4425.csv,exact_data/anomaly/window_4425.csv,-1
780,window_4450.csv,exact_data/anomaly/window_4450.csv,-1
781,window_4475.csv,exact_data/anomaly/window_4475.csv,-1
782,window_4500.csv,exact_data/anomaly/window_4500.csv,11
783,window_4525.csv,exact_data/anomaly/window_4525.csv,-1
784,window_4550.csv,exact_data/anomaly/window_4550.csv,0
785,window_4575.csv,exact_data/anomaly/window_4575.csv,0
786,window_4600.csv,exact_data/anomaly/window_4600.csv,0
787,window_4625.csv,exact_data/anomaly/window_4625.csv,0
788,window_4650.csv,exact_data/anomaly/window_4650.csv,0
789,window_4675.csv,exact_data/anomaly/window_4675.csv,0
790,window_4700.csv,exact_data/anomaly/window_4700.csv,0
791,window_4725.csv,exact_data/anomaly/window_4725.csv,0
792,window_4750.csv,exact_data/anomaly/window_4750.csv,0
793,window_4775.csv,exact_data/anomaly/window_4775.csv,0
794,window_4800.csv,exact_data/anomaly/window_4800.csv,0
795,window_4825.csv,exact_data/anomaly/window_4825.csv,0
796,window_4850.csv,exact_data/anomaly/window_4850.csv,0
797,window_4875.csv,exact_data/anomaly/window_4875.csv,0
798,window_4900.csv,exact_data/anomaly/window_4900.csv,0
799,window_4925.csv,exact_data/anomaly/window_4925.csv,0
800,window_4950.csv,exact_data/anomaly/window_4950.csv,0
801,window_4975.csv,exact_data/anomaly/window_4975.csv,0
802,window_50.csv,exact_data/anomaly/window_50.csv,0
803,window_5000.csv,exact_data/anomaly/window_5000.csv,0
804,window_5025.csv,exact_data/anomaly/window_5025.csv,0
805,window_5050.csv,exact_data/anomaly/window_5050.csv,0
806,window_5075.csv,exact_data/anomaly/window_5075.csv,0
807,window_5100.csv,exact_data/anomaly/window_5100.csv,0
808,window_5125.csv,exact_data/anomaly/window_5125.csv,0
809,window_5150.csv,exact_data/anomaly/window_5150.csv,0
810,window_5175.csv,exact_data/anomaly/window_5175.csv,0
811,window_5200.csv,exact_data/anomaly/window_5200.csv,0
812,window_5225.csv,exact_data/anomaly/window_5225.csv,0
813,window_5250.csv,exact_data/anomaly/window_5250.csv,0
814,window_5275.csv,exact_data/anomaly/window_5275.csv,0
815,window_5300.csv,exact_data/anomaly/window_5300.csv,0
816,window_5325.csv,exact_data/anomaly/window_5325.csv,0
817,window_5350.csv,exact_data/anomaly/window_5350.csv,0
818,window_5375.csv,exact_data/anomaly/window_5375.csv,0
819,window_5400.csv,exact_data/anomaly/window_5400.csv,0
820,window_5425.csv,exact_data/anomaly/window_5425.csv,-1
821,window_5450.csv,exact_data/anomaly/window_5450.csv,-1
822,window_5475.csv,exact_data/anomaly/window_5475.csv,0
823,window_5500.csv,exact_data/anomaly/window_5500.csv,0
824,window_5525.csv,exact_data/anomaly/window_5525.csv,0
825,window_5550.csv,exact_data/anomaly/window_5550.csv,0
826,window_5575.csv,exact_data/anomaly/window_5575.csv,0
827,window_5600.csv,exact_data/anomaly/window_5600.csv,0
828,window_5625.csv,exact_data/anomaly/window_5625.csv,0
829,window_5650.csv,exact_data/anomaly/window_5650.csv,0
830,window_5675.csv,exact_data/anomaly/window_5675.csv,0
831,window_5700.csv,exact_data/anomaly/window_5700.csv,0
832,window_5725.csv,exact_data/anomaly/window_5725.csv,0
833,window_575.csv,exact_data/anomaly/window_575.csv,0
834,window_5750.csv,exact_data/anomaly/window_5750.csv,0
835,window_5775.csv,exact_data/anomaly/window_5775.csv,0
836,window_5800.csv,exact_data/anomaly/window_5800.csv,0
837,window_5825.csv,exact_data/anomaly/window_5825.csv,0
838,window_5850.csv,exact_data/anomaly/window_5850.csv,0
839,window_5875.csv,exact_data/anomaly/window_5875.csv,-1
840,window_5900.csv,exact_data/anomaly/window_5900.csv,1
841,window_5925.csv,exact_data/anomaly/window_5925.csv,1
842,window_5950.csv,exact_data/anomaly/window_5950.csv,1
843,window_5975.csv,exact_data/anomaly/window_5975.csv,1
844,window_600.csv,exact_data/anomaly/window_600.csv,1
845,window_6000.csv,exact_data/anomaly/window_6000.csv,1
846,window_6025.csv,exact_data/anomaly/window_6025.csv,1
847,window_6050.csv,exact_data/anomaly/window_6050.csv,1
848,window_6075.csv,exact_data/anomaly/window_6075.csv,1
849,window_6100.csv,exact_data/anomaly/window_6100.csv,1
850,window_6125.csv,exact_data/anomaly/window_6125.csv,-1
851,window_6150.csv,exact_data/anomaly/window_6150.csv,-1
852,window_6175.csv,exact_data/anomaly/window_6175.csv,-1
853,window_6200.csv,exact_data/anomaly/window_6200.csv,-1
854,window_6225.csv,exact_data/anomaly/window_6225.csv,-1
855,window_6250.csv,exact_data/anomaly/window_6250.csv,-1
856,window_6275.csv,exact_data/anomaly/window_6275.csv,8
857,window_6300.csv,exact_data/anomaly/window_6300.csv,8
858,window_6325.csv,exact_data/anomaly/window_6325.csv,8
859,window_6350.csv,exact_data/anomaly/window_6350.csv,-1
860,window_6375.csv,exact_data/anomaly/window_6375.csv,-1
861,window_6400.csv,exact_data/anomaly/window_6400.csv,-1
862,window_6425.csv,exact_data/anomaly/window_6425.csv,-1
863,window_6450.csv,exact_data/anomaly/window_6450.csv,-1
864,window_6475.csv,exact_data/anomaly/window_6475.csv,-1
865,window_6500.csv,exact_data/anomaly/window_6500.csv,-1
866,window_6525.csv,exact_data/anomaly/window_6525.csv,-1
867,window_6550.csv,exact_data/anomaly/window_6550.csv,-1
868,window_6575.csv,exact_data/anomaly/window_6575.csv,-1
869,window_6600.csv,exact_data/anomaly/window_6600.csv,-1
870,window_6625.csv,exact_data/anomaly/window_6625.csv,-1
871,window_6650.csv,exact_data/anomaly/window_6650.csv,-1
872,window_6675.csv,exact_data/anomaly/window_6675.csv,-1
873,window_6700.csv,exact_data/anomaly/window_6700.csv,-1
874,window_6725.csv,exact_data/anomaly/window_6725.csv,-1
875,window_675.csv,exact_data/anomaly/window_675.csv,-1
876,window_6750.csv,exact_data/anomaly/window_6750.csv,-1
877,window_6775.csv,exact_data/anomaly/window_6775.csv,-1
878,window_6800.csv,exact_data/anomaly/window_6800.csv,-1
879,window_6825.csv,exact_data/anomaly/window_6825.csv,-1
880,window_6850.csv,exact_data/anomaly/window_6850.csv,-1
881,window_6875.csv,exact_data/anomaly/window_6875.csv,-1
882,window_6900.csv,exact_data/anomaly/window_6900.csv,-1
883,window_6925.csv,exact_data/anomaly/window_6925.csv,-1
884,window_6950.csv,exact_data/anomaly/window_6950.csv,-1
885,window_6975.csv,exact_data/anomaly/window_6975.csv,-1
886,window_700.csv,exact_data/anomaly/window_700.csv,-1
887,window_7000.csv,exact_data/anomaly/window_7000.csv,-1
888,window_7025.csv,exact_data/anomaly/window_7025.csv,-1
889,window_7050.csv,exact_data/anomaly/window_7050.csv,-1
890,window_7075.csv,exact_data/anomaly/window_7075.csv,-1
891,window_7100.csv,exact_data/anomaly/window_7100.csv,-1
892,window_7125.csv,exact_data/anomaly/window_7125.csv,-1
893,window_7150.csv,exact_data/anomaly/window_7150.csv,-1
894,window_7175.csv,exact_data/anomaly/window_7175.csv,-1
895,window_7200.csv,exact_data/anomaly/window_7200.csv,-1
896,window_7225.csv,exact_data/anomaly/window_7225.csv,-1
897,window_725.csv,exact_data/anomaly/window_725.csv,-1
898,window_7250.csv,exact_data/anomaly/window_7250.csv,10
899,window_7275.csv,exact_data/anomaly/window_7275.csv,-1
900,window_7300.csv,exact_data/anomaly/window_7300.csv,-1
901,window_7325.csv,exact_data/anomaly/window_7325.csv,10
902,window_7350.csv,exact_data/anomaly/window_7350.csv,10
903,window_7375.csv,exact_data/anomaly/window_7375.csv,-1
904,window_7400.csv,exact_data/anomaly/window_7400.csv,-1
905,window_7425.csv,exact_data/anomaly/window_7425.csv,-1
906,window_7450.csv,exact_data/anomaly/window_7450.csv,-1
907,window_7475.csv,exact_data/anomaly/window_7475.csv,-1
908,window_75.csv,exact_data/anomaly/window_75.csv,-1
909,window_750.csv,exact_data/anomaly/window_750.csv,-1
910,window_7500.csv,exact_data/anomaly/window_7500.csv,-1
911,window_7525.csv,exact_data/anomaly/window_7525.csv,-1
912,window_7550.csv,exact_data/anomaly/window_7550.csv,-1
913,window_7575.csv,exact_data/anomaly/window_7575.csv,-1
914,window_7600.csv,exact_data/anomaly/window_7600.csv,-1
915,window_7625.csv,exact_data/anomaly/window_7625.csv,-1
916,window_7650.csv,exact_data/anomaly/window_7650.csv,-1
917,window_7675.csv,exact_data/anomaly/window_7675.csv,-1
918,window_7700.csv,exact_data/anomaly/window_7700.csv,-1
